ret,vol,sharpe,w_AAPL,w_MSFT,w_GOOGL,w_AMZN,w_TSLA,w_JPM,w_JNJ,w_XOM
0.2520470088709335,0.16893256367118717,1.255216899943962,0.013829125633949104,0.16954461860580117,0.03739118014588408,0.0031890762317864424,2.1504771275725995e-18,0.26318137552606985,0.5081012592863189,0.004763364570190495
0.2527754435034931,0.16912797419999057,1.2580736244844408,0.01396221738210865,0.1712866124567031,0.03607457850973888,0.0030411873976790983,6.113630187478954e-18,0.2646221950998166,0.5073892678659043,0.0036239412880493364
0.2535038781360591,0.1693247741134155,1.2609134088851757,0.014095170931612857,0.17302864236883278,0.03475891308064697,0.00289302244253943,7.597115526108766e-18,0.2660628576196576,0.5066770432906875,0.002484350266022787
0.254232312768622,0.16952295857349495,1.2637362783858197,0.014229215633451532,0.17476994318095093,0.03344254358160414,0.0027448888284598177,2.0043853520554744e-18,0.26750357831634897,0.5059651644289096,0.0013446660302749984
0.2549607474011725,0.16972252272734492,1.2665422593706182,0.01435936804288349,0.1765143236045187,0.03212601974872802,0.002597547912626474,5.419310884230506e-18,0.26894413264144434,0.505252722967379,0.0002058850824199986
0.25568918203371627,0.16992372095105157,1.269329442802444,0.014564326601579003,0.1789423145794815,0.030107240536949686,0.002443498237173851,0.0,0.2703038680116614,0.5036387520331547,8.235636996245168e-18
0.2564176166663052,0.17012704769754797,1.2720941178680338,0.014781885242809606,0.18152370561777323,0.027932899831067635,0.002289304338502852,7.49997710302245e-18,0.2716454864012867,0.5018267185685599,0.0
0.25714605129886303,0.17033250795566215,1.2748362241891402,0.014999160082751895,0.1841053019068597,0.02575828225635757,0.002135337058575673,6.835518910363899e-18,0.2729870495623382,0.500014869133117,0.0
0.2578744859314191,0.17054009401448678,1.2775557981861523,0.0152164385400008,0.18668692723915023,0.023583478302451073,0.0019814724518670487,4.238526947177299e-18,0.2743285655444118,0.49820311792211913,3.265435785228778e-18
0.25860292056389794,0.17074979812087202,1.280252878595799,0.015433797219223938,0.18926851640892528,0.0214086003515017,0.001827635390649537,0.0,0.275670059558679,0.4963913910710206,1.3219395406733484e-17
0.2593313551965296,0.17096161248080835,1.282927506437453,0.01565125226254376,0.19185005430977972,0.019233692328214497,0.0016737935970989374,0.0,0.27701154225572755,0.4945796652466354,7.241735530881477e-18
0.2600597898290351,0.17117552926045537,1.2855797249745842,0.015868756958646212,0.19443156852167498,0.017058785710767906,0.0015199364551863439,3.4221179225145738e-18,0.2783530178898005,0.4927679344639241,0.0
0.2607882244616754,0.17139154058768347,1.288209579682964,0.01608630839280177,0.19701305506656516,0.014883883784384882,0.0013660652919614245,0.0,0.27969449291133214,0.49095619455295464,2.1645319683925446e-18
0.26151665909419364,0.1716096385529119,1.2908171182115395,0.0163036653318366,0.19959465685586913,0.012708957089307627,0.0012122549425769291,0.0,0.2810359704472587,0.489144495333151,0.0
0.2622450937267174,0.1718298152111195,1.2934023903456737,0.01652085582145963,0.20217628203862917,0.010534591415713194,0.0010580537199496357,4.132847481301467e-18,0.28237763506117053,0.48733258194307777,0.0
0.26297352835931587,0.17205206258119923,1.2959654479822609,0.016738300036869228,0.2047578685019375,0.008359617049067142,0.000904149866321973,4.0460350447044884e-18,0.2837191167944897,0.4855209477513145,3.402431535042436e-18
0.26370196299187076,0.1722763726491886,1.298506345077288,0.01695595236531739,0.20733941592405117,0.006184287859528948,0.000750401568739003,0.0,0.2850604668440161,0.4837094754383473,0.0
0.2644303976244999,0.17250273736870325,1.3010251376174262,0.01717384606523374,0.20992085400728933,0.004008771052219736,0.0005967351437429878,0.0,0.28640174201024293,0.4818980517212713,1.0073541276036884e-17
0.26515883225698983,0.172731148661744,1.3035218835828732,0.017393174782286514,0.21250155519610547,0.0018327626286217698,0.0004432486463056585,6.023650036735819e-18,0.2877426834954104,0.48008657525127024,2.6081988332721432e-18
0.2658872668895519,0.17296161000469468,1.3059965554403699,0.017534691826017156,0.2150932928736406,0.0,0.00012889376675737421,1.2875093951798806e-18,0.2891352596099894,0.47810786192359545,4.154396759823128e-18
0.26661570152206315,0.1731949064370142,1.3084432226329732,0.01680285089266721,0.21755963720769336,5.294635078502939e-18,3.50679594779858e-18,0.0,0.29089693737176847,0.474740574527871,8.12934706489047e-18
0.2673441361546736,0.17343166496504253,1.310857139038006,0.016014856426026784,0.2200020516611548,2.910422406180459e-18,6.8974227013132776e-18,3.6907268552120764e-18,0.29267139904695866,0.4713116928658598,5.880827143253687e-18
0.268072570787159,0.17367187454398816,1.3132383777512118,0.015226476920582148,0.2224449662015755,4.142955793247851e-18,1.6310315417308167e-18,0.0,0.2944455528273058,0.4678830040505364,1.1955932072026239e-17
0.26880100541974816,0.1739155208734936,1.3155870405964418,0.01443963422039595,0.2248860895282863,2.1129325148487793e-18,4.440845976758061e-19,0.0,0.29622065915897317,0.4644536170923447,5.682803008348686e-18
0.269529440052323,0.17416258953084404,1.3179032343893435,0.013651950313913254,0.22732808606352162,6.471984398328287e-18,5.336042851137364e-18,0.0,0.29799538882497606,0.4610245747975892,1.2904923439413603e-17
0.27025787468490653,0.1744130659719182,1.32018707085844,0.012863345120291468,0.22977116874133002,2.966216993863721e-18,0.0,1.4177372186878844e-18,0.2997695307987659,0.45759595533961267,4.790698722776309e-18
0.27098630931744133,0.1746669355358395,1.322438666533116,0.012076038117295561,0.2322128060007548,9.206094505314844e-20,2.598422007222602e-19,0.0,0.3015443860927079,0.45416676978924186,0.0
0.2717147439500542,0.17492418344972574,1.324658142632693,0.011287117131447864,0.23465622953410828,0.0,1.1517332848588327e-18,4.368440451994599e-18,0.3033183690550368,0.450738284279407,0.0
0.27244317858257494,0.17518479483019464,1.3268456249749325,0.010499346482097592,0.2370980143846397,0.0,0.0,4.058122942761419e-18,0.3050934670495194,0.4473091720837434,0.0
